"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Grotta dei Cocci"	"Italy"	"EN"	"US7, Q:E6-F5"	"GX-29174"	6590	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5322	-5717	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
"Lugo di Romagna"	"Italy"	"EN"	"US 929; campione 2545; settore V"	"OxA-19736"	6213	33	"cereal"	"Triticum dicoccum"	-4995	-5318	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"MacroA – Fase 1 “argine” settore I"	"LTL-13440A"	6131	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4802	-5308	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"Dal tetto di US 223; campione 2299; settore V"	"OxA-23071"	6262	38	"cereal"	"Cerealia sp. (seed)"	-5019	-5456	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"US 973 – settore V"	"R-2746"	6161	39	"wood charcoal"	"Wood charcoal (unidentified)"	-4859	-5306	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"US 987 – Sect. V"	"R-2748"	6585	87	"wood charcoal"	"Wood charcoal (unidentified)"	-5223	-5763	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"US 1062; campione 2118; settore V"	"OxA-19735"	6212	32	"cereal"	"Triticum dicoccum"	-4996	-5317	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"US 1171 – Sect. V"	"LTL-13471A"	6335	45	"bone (human)"	"Homo sapiens"	-5062	-5479	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"MacroA-Fase 2 palizzata, sett. I"	"Bln-3370"	6170	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4846	-5320	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Lugo di Romagna"	"Italy"	"EN"	"US 367 – Sect. III"	"R-2747"	6626	110	"wood charcoal"	"Wood charcoal (unidentified)"	-5215	-5968	11.901914	44.464184	"Degasperi & Steffè 2019"	"Degasperi19"
"Unang"	"France"	"MN"	"C1"	"MC-1979-1984 (1)"	5170	100	"n/a"	NA	-3637	-4352	5.1674854	43.99647059	"Delcos 1996"	"Delcos96"
"Unang"	"France"	"MN"	"C1"	"MC-1978"	5520	120	"n/a"	NA	-3948	-4825	5.1674854	43.99647059	"Delcos 1996"	"Delcos96"
"Unang"	"France"	"MN"	"C3"	"MC-1979-1984 (3)"	5260	115	"n/a"	NA	-3647	-4489	5.1674854	43.99647059	"Delcos 1996"	"Delcos96"
"Montbolo"	"France"	"EN"	"Upper gallery"	"Gif-1709"	6450	170	"wood charcoal"	NA	-4723	-5971	2.65	42.48	"Delibrias et al. 1974"	"Delibrias74"
"Unang"	"France"	"EN"	"foyer"	"Gif-1796"	5950	130	"wood charcoal"	NA	-4346	-5365	5.1674854	43.99647059	"Delibrias et al. 1974"	"Delibrias74"
"Fontbregoua"	"France"	"EN"	"C43"	"Gif-2988"	5700	150	"wood charcoal"	NA	-3979	-5211	6.23231	43.5637	"Delibrias et al. 1982"	"Delibrias82"
"Abbé Pialat"	"France"	"LM"	"C7"	"MC-1291"	7820	100	"wood charcoal"	NA	-6377	-7141	3.7334	43.9001	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C8A2"	"MC-2371"	6850	130	"wood charcoal"	NA	-5365	-6212	3.189281	44.122365	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C7A"	"MC-1367"	6990	120	"wood charcoal"	NA	-5511	-6249	3.189281	44.122365	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C8A"	"MC-2251"	6500	130	"wood charcoal"	NA	-4943	-5841	3.189281	44.122365	"Delibrias et al. 1982"	"Delibrias82a"
"Abbé Pialat"	"France"	"EN"	"C5B"	"MC-1290"	6070	100	"wood charcoal"	NA	-4545	-5458	3.7334	43.9001	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C7C4"	"MC-2188"	6710	130	"wood charcoal"	NA	-5219	-6028	3.189281	44.122365	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C7C2"	"MC-2187"	6620	120	"wood charcoal"	NA	-5208	-5977	3.189281	44.122365	"Delibrias et al. 1982"	"Delibrias82a"
"Camí de Missena"	"Spain"	"EN"	"n/a"	"Beta-244535"	5840	40	"bone (human)"	"Human bone (femur)"	-4499	-4896	-0.418237	38.90759	"Diaz et al. 2017"	"Diaz17"
"Casa Montero"	"Spain"	"EN"	"B3"	"Beta-232886"	6350	40	"wood charcoal"	"Quercus sp."	-5207	-5478	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"n/a"	"Beta-206512"	6410	40	"wood charcoal"	"Quercus sp."	-5219	-5513	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"B2"	"Beta-232885"	6280	40	"wood charcoal"	"Quercus sp."	-5037	-5466	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"D1"	"Beta-232887"	6290	40	"wood charcoal"	"Juniperus sp."	-5046	-5468	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"D4"	"Beta-232890"	6500	40	"wood charcoal"	"Quercus sp."	-5313	-5617	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"E3"	"Beta-232892"	6270	40	"wood charcoal"	"Quercus sp."	-5021	-5464	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"B1"	"Beta-232884"	6360	40	"wood charcoal"	"Quercus sp."	-5209	-5480	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"E4"	"Beta-232893"	6330	40	"wood charcoal"	"Quercus sp."	-5069	-5475	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"D2"	"Beta-232888"	6240	40	"wood charcoal"	"Quercus sp."	-4996	-5368	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"D3"	"Beta-232889"	6290	40	"wood charcoal"	"Juniperus sp."	-5046	-5468	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"n/a"	"Beta-206513"	6270	40	"wood charcoal"	"Quercus sp."	-5021	-5464	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Casa Montero"	"Spain"	"EN"	"D5"	"Beta-232891"	6320	40	"wood charcoal"	"Quercus sp."	-5063	-5473	-3.526404	40.404271	"Díaz del Río et al. 2011"	"Diazdelrio11"
"Calvera 2"	"Spain"	"UN"	"n/a"	"GrN-19048"	4820	50	"wood charcoal"	"n/a"	-3369	-3791	-4.73669361	43.15027776	"Díez Castillo 1996"	"Diez96"
"Valado do Mato"	"Portugal"	"EN"	"UE7"	"Beta-153914"	6030	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4712	-5213	-7.9902777	38.608055	"Diniz 2001"	"Diniz01"
"Mazaculos II"	"Spain"	"UM"	"n/a"	"OxA-18237"	7840	40	"bone (human)"	"Homo sapiens"	-6480	-7036	-4.58097	43.38955	"Drak & Garralda 2009"	"Drak09"
"Cueva del Truchiro"	"Spain"	"LM"	"Sepoltura"	"TO-10912"	6470	70	"bone (human)"	"Human bone"	-5211	-5637	-3.658545	43.412087	"Drak & Garralda 2009"	"Drak09"
"Cueva de Colomba"	"Spain"	"LM"	"n/a"	"TO-10223"	7090	60	"bone (human)"	"Human bone"	-5729	-6217	-4.758184	43.419573	"Drak & Garralda 2009"	"Drak09"
"Molle-Pierre"	"France"	"MN"	NA	"Ly-5408"	5238	120	"wood charcoal"	"n/a"	-3638	-4485	4.7334	47.0501	"Dufay-Galan 1995"	"Dufay95"
"Molle-Pierre"	"France"	"MN"	NA	"Ly-5405"	5235	156	"wood charcoal"	"n/a"	-3387	-4604	4.7334	47.0501	"Dufay-Galan 1995"	"Dufay95"
"Molle-Pierre"	"France"	"MN"	NA	"Ly-5407"	5044	58	"wood charcoal"	"n/a"	-3639	-4044	4.7334	47.0501	"Dufay-Galan 1995"	"Dufay95"
"Fontbregoua"	"France"	"MN"	"C30-35"	"Gif-2754"	5660	130	"wood charcoal"	"n/a"	-3990	-5027	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C30-35"	"Ly-4286"	5520	120	"wood charcoal"	"n/a"	-3948	-4825	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C30-35"	"Ly-4284"	5480	120	"wood charcoal"	"n/a"	-3805	-4783	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"EN"	"C36-39"	"Ly-4289"	5510	120	"wood charcoal"	NA	-3944	-4796	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C30-35"	"Ly-4285"	5560	120	"wood charcoal"	"n/a"	-3961	-4845	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C19-24"	"Gif-2435"	5430	120	"wood charcoal"	"n/a"	-3788	-4715	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C25-29"	"Gif-2437"	5420	120	"wood charcoal"	"n/a"	-3782	-4710	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C30-35"	"Gif-2755"	5610	120	"wood charcoal"	"n/a"	-3979	-4937	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C30-35"	"Ly-4287"	5330	120	"wood charcoal"	"n/a"	-3668	-4577	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C30-35"	"Ly-4288"	5680	120	"wood charcoal"	"n/a"	-4045	-5003	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Fontbregoua"	"France"	"MN"	"C25-29"	"Gif-2436"	5600	120	"wood charcoal"	NA	-3974	-4932	6.23231	43.5637	"Echallier & Courtin 1994"	"Echallier94"
"Gazel"	"France"	"EN"	"GIII-SCS-L2"	"Ly-2241"	6150	45	"wood charcoal"	NA	-4844	-5308	2.42115358	43.3253254	"Elbiali 1989"	"Elbiali89"
"Herriko Barra"	"Spain"	"UN"	"C"	"Ua-4820"	6010	90	"fauna"	"n/a"	-4523	-5311	-2.17361	43.2861	"Altuna et al. 1993"	"Elorza93"
"Herriko Barra"	"Spain"	"UN"	"C"	"Ua-4821"	5960	95	"fauna"	"n/a"	-4456	-5301	-2.17361	43.2861	"Altuna et al. 1993"	"Elorza93"
"Montclus"	"France"	"EN"	"C3-5"	"KN-181"	6400	160	"wood charcoal"	NA	-4717	-5837	4.43047	44.26473	"Escalon de Fonton 1970"	"Escalon70"
"Cerro de la Higuera"	"Spain"	"EN"	"n/a"	"CNA-457"	5980	60	"cereal"	"Cereal seed"	-4599	-5210	-4.875803	36.924698	"Espejo et al. 2013"	"Espejo13"
"Pas de Lechelle"	"France"	"LMEN"	"D3-D4"	"Ly-7094"	6940	65	"fauna"	NA	-5625	-6048	5.486	45.1733	"Evin & Bintz 2002"	"Evin02"
"Montclus"	"France"	"MM"	"C17-30"	"Ly-307"	7770	410	"wood charcoal"	NA	-5481	-8252	4.43047	44.26473	"Evin et al. 1971"	"Evin71"
"Montclus"	"France"	"MM"	"C16"	"Ly-542"	7540	160	"fauna"	"n/a"	-5886	-7061	4.43047	44.26473	"Evin et al. 1971"	"Evin71"
"Montclus"	"France"	"MM"	"C17-30"	"Ly-305"	7890	170	"wood charcoal"	NA	-6220	-7529	4.43047	44.26473	"Evin et al. 1971"	"Evin71"
"Montclus"	"France"	"MM"	"C17-30"	"Ly-308"	7750	340	"fauna"	NA	-5625	-7937	4.43047	44.26473	"Evin et al. 1971"	"Evin71"
"Cornille"	"France"	"MM"	"C4-8"	"Ly-868"	7000	130	"wood charcoal"	NA	-5485	-6368	5.0052	43.5348	"Evin et al. 1973"	"Evin73"
"Montclus"	"France"	"LM"	"C14"	"Ly-496"	7020	140	"organic"	NA	-5483	-6398	4.43047	44.26473	"Evin et al. 1973"	"Evin73"
"Gazel"	"France"	"EN"	"C4"	"GrN-6702"	6905	90	"wood charcoal"	NA	-5518	-6071	2.42115358	43.3253254	"Evin et al. 1973"	"Evin73"
"Montclus"	"France"	"LM"	"C7-9"	"Ly-494"	6230	150	"wood charcoal"	NA	-4546	-5637	4.43047	44.26473	"Evin et al. 1973"	"Evin73"
"Portillo del Arenal"	"Spain"	"LMEN"	"Superficial"	"AA-20043"	5743	111	"fauna"	"n/a"	-4235	-5050	-3.92516051	43.39634172	"Muñoz & Morolo 2000"	"Exposito00"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"R-468"	6575	80	"wood charcoal"	"n/a"	-5228	-5736	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"LTL-526A"	6823	55	"wood charcoal"	"n/a"	-5540	-5975	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"LTL-15953A"	6770	45	"cereal"	"n/a"	-5526	-5839	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"LTL-525A"	6651	60	"wood charcoal"	"n/a"	-5375	-5739	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"LTL-58A"	6727	80	"wood charcoal"	"n/a"	-5379	-5970	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"LTL-15952A"	6809	45	"cereal"	"n/a"	-5559	-5886	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"LTL-59A"	6718	40	"wood charcoal"	"n/a"	-5486	-5741	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Santo Stefano di Ortucchio"	"Italy"	"EN"	"n/a"	"LTL-57A"	6579	60	"wood charcoal"	"n/a"	-5318	-5713	13.666385	41.953894	"Fabbri et al. 2011"	"Fabbri11"
"Mezzocorona Borgonuovo"	"Italy"	"LM"	"US 151"	"ETH-15984"	6410	75	"bone (human)"	"Homo sapiens"	-5050	-5622	11.130036	46.217217	"Facchinetti 2012"	"Facchinetti12"
"Valer"	"Italy"	"EN"	"Pit 1"	"Bln-4432"	6400	200	"wood charcoal"	"Wood charcoal (unidentified)"	-4549	-5982	12.71992	45.893591	"Facchinetti 2012"	"Facchinetti12"
"Mezzocorona Borgonuovo"	"Italy"	"LM"	"Sepolt. US 145"	"UtC-7201"	6380	50	"bone (human)"	"Homo sapiens"	-5085	-5517	11.130036	46.217217	"Facchinetti 2012"	"Facchinetti12"
"Valer"	"Italy"	"EN"	"Pit 2"	"Bln-4436"	6557	71	"wood charcoal"	"Wood charcoal (unidentified)"	-5298	-5719	12.71992	45.893591	"Facchinetti 2012"	"Facchinetti12"
"Mezzocorona Borgonuovo"	"Italy"	"LM"	"Sepolt. US 145"	"ETH-15981"	6170	70	"bone (human)"	"Homo sapiens"	-4789	-5461	11.130036	46.217217	"Facchinetti 2012"	"Facchinetti12"
"Riparo Gaban"	"Italy"	"EN"	"Layer D9 a2"	"UtC-10454"	5379	49	"fauna"	"Cervus elaphus"	-3981	-4435	11.12435	46.093052	"Facchinetti 2012"	"Facchinetti12"
"Valer"	"Italy"	"EN"	"Str. 1"	"Bln-4431"	6504	59	"wood charcoal"	"Wood charcoal (unidentified)"	-5227	-5637	12.71992	45.893591	"Facchinetti 2012"	"Facchinetti12"
"Riparo Gaban"	"Italy"	"EN"	"Layer D1"	"UtC-10455"	5850	50	"fauna"	"Cervus elaphus"	-4487	-4942	11.12435	46.093052	"Facchinetti 2012"	"Facchinetti12"
"La Vela"	"Italy"	"MN"	"US 75/2"	"UtC-10551"	5668	47	"fauna"	"Bone (unidentified)"	-4340	-4717	11.103402	46.082925	"Facchinetti 2012"	"Facchinetti12"
"La Vela"	"Italy"	"MN"	"US 288"	"UtC-10554"	5472	49	"fauna"	"Ovis/Capra"	-4048	-4495	11.103402	46.082925	"Facchinetti 2012"	"Facchinetti12"
"Mezzocorona Borgonuovo"	"Italy"	"LM"	"Sepolt. US 145"	"ETH-15980"	6005	75	"bone (human)"	"Homo sapiens"	-4549	-5293	11.130036	46.217217	"Facchinetti 2012"	"Facchinetti12"
"La Vela"	"Italy"	"MN"	"US 196 T. 6"	"UtC-10553"	5633	47	"fauna"	"Ovis/Capra"	-4330	-4689	11.103402	46.082925	"Facchinetti 2012"	"Facchinetti12"
"Mezzocorona Borgonuovo"	"Italy"	"LM"	"Sepolt. US 145"	"UtC-7202"	6210	60	"bone (human)"	"Homo sapiens"	-4848	-5464	11.130036	46.217217	"Facchinetti 2012"	"Facchinetti12"
"La Vela"	"Italy"	"MN"	"US 101 T. 17"	"UtC-10552"	5610	49	"fauna"	"Bone (unidentified)"	-4267	-4685	11.103402	46.082925	"Facchinetti 2012"	"Facchinetti12"
"Los Canes"	"Spain"	"UM"	"6-I"	"OxA-7148"	6160	55	"bone (human)"	"Homo sapiens"	-4835	-5322	-4.79913492	43.32714142	"Fano 2004"	"Fano04"
"Toralete"	"Spain"	"UM"	"Shellmidden"	"UBAR-780"	7890	80	"shell"	"n/a"	-6455	-7160	-4.58692592	43.39406083	"Fano 2007"	"Fano07"
"Colomba"	"Spain"	"UM"	"Shellmidden"	"UBAR-833"	7020	90	"wood charcoal"	"n/a"	-5624	-6225	-4.91528402	43.4422371	"Fano 2007"	"Fano07"
"La Chora"	"Spain"	"UM"	"Shellmidden"	"GrN-20961"	6360	80	"wood charcoal"	"n/a"	-4987	-5613	-3.50570211	43.34888297	"Fano 2007"	"Fano07"
"Cueva del Mar 3"	"Spain"	"UM"	"Shellmidden"	"AA-45573"	6825	41	"wood charcoal"	"n/a"	-5570	-5887	-4.93925351	43.45759014	"Fano 2007"	"Fano07"
"Cueva del Mar 3"	"Spain"	"UM"	"Shellmidden"	"AA-45576"	6725	52	"wood charcoal"	"n/a"	-5479	-5806	-4.93925351	43.45759014	"Fano 2007"	"Fano07"
"Arenillas"	"Spain"	"UM"	"Shellmidden"	"UBAR-775"	6455	60	"shell"	"n/a"	-5214	-5621	-4.61948513	43.41579074	"Fano 2007"	"Fano07"
"Cueva del Mar 3"	"Spain"	"UM"	"Shellmidden"	"AA-45572"	7013	42	"wood charcoal"	"n/a"	-5724	-6046	-4.93925351	43.45759014	"Fano 2007"	"Fano07"
"Cueva del Mar 3"	"Spain"	"UN"	"Shellmidden"	"UBAR-794"	5610	100	"shell"	"n/a"	-4043	-4840	-4.93925351	43.45759014	"Fano 2007"	"Fano07"
"Pendueles"	"Spain"	"UM"	"Shellmidden"	"UBAR-793"	7080	80	"shell"	"n/a"	-5668	-6233	-4.63777773	43.39789086	"Fano 2007"	"Fano07"
"Colomba"	"Spain"	"UM"	"Shellmidden"	"UBAR-791"	7450	120	"shell"	"n/a"	-5911	-6684	-4.91528402	43.4422371	"Fano 2007"	"Fano07"
"Colomba"	"Spain"	"UM"	"Shellmidden"	"UBAR-782"	7570	140	"shell"	"n/a"	-5985	-7053	-4.91528402	43.4422371	"Fano 2007"	"Fano07"
"Los Canes"	"Spain"	"UM"	"6-I"	"AA-5294"	6265	75	"bone (human)"	"Homo sapiens"	-4849	-5483	-4.79913492	43.32714142	"Fano 2007"	"Fano07"
"Cueva del Mar 3"	"Spain"	"UM"	"Shellmidden"	"AA-45575"	7225	44	"wood charcoal"	"n/a"	-5921	-6245	-4.93925351	43.45759014	"Fano 2007"	"Fano07"
"Toralete"	"Spain"	"UM"	"Shellmidden"	"UBAR-777"	7060	80	"shell"	"n/a"	-5661	-6227	-4.58692592	43.39406083	"Fano 2007"	"Fano07"
"Toralete"	"Spain"	"UM"	"Shellmidden"	"UBAR-776"	7680	50	"shell"	"n/a"	-6390	-6686	-4.58692592	43.39406083	"Fano 2007"	"Fano07"
"L'Hortal"	"Spain"	"UN"	"105"	"DSH3618"	4518	53	"wood charcoal"	"n/a"	-2912	-3516	-6.23578131	43.2555484	"Fernández Mier et al. 2013"	"Fernandez13"
"L'Hortal"	"Spain"	"UN"	"105"	"DSH3619"	4350	29	"wood charcoal"	"n/a"	-2882	-3261	-6.23578131	43.2555484	"Fernández Mier et al. 2013"	"Fernandez13"
"Las Corvas"	"Spain"	"UN"	"311"	"DSH3620"	4770	31	"wood charcoal"	"n/a"	-3373	-3655	-6.24078124	43.24888208	"Fernández Mier et al. 2013"	"Fernandez13"
"Jac<U+030C>mica Cave"	"Croatia"	"MN"	"n/a"	"OxA-18181"	6191	31	"wood charcoal"	"Fraxinus sp."	-4986	-5307	13.945246	45.442898	"Forenbaher & Miracle 2014"	"Forenbaher14"
"Nakovana"	"Croatia"	"EN"	"Phase 1a"	"OxA-18120"	7050	37	"wood charcoal"	"Juniperus sp."	-5747	-6061	17.083588	43.00062	"Forenbaher & Perhoc 2015"	"Forenbaher15"
"Nakovana"	"Croatia"	"EN"	"Phase 2"	"OxA-18124"	6609	37	"wood charcoal"	"Prunus sp."	-5470	-5659	17.083588	43.00062	"Forenbaher & Perhoc 2015"	"Forenbaher15"
"Nakovana"	"Croatia"	"EN"	"Phase 2"	"OxA-18123"	6711	36	"wood charcoal"	"Prunus sp."	-5488	-5734	17.083588	43.00062	"Forenbaher & Perhoc 2015"	"Forenbaher15"
"Nakovana"	"Croatia"	"EN"	"Phase 1b"	"OxA-18121"	6982	36	"wood charcoal"	"Juniperus sp."	-5720	-6008	17.083588	43.00062	"Forenbaher & Perhoc 2015"	"Forenbaher15"
"Nakovana"	"Croatia"	"EN"	"Phase 1b"	"OxA-18122"	6975	37	"wood charcoal"	"Pinus sp."	-5717	-6007	17.083588	43.00062	"Forenbaher & Perhoc 2015"	"Forenbaher15"
"Es Espertín"	"Spain"	"LM"	"n/a"	"Gif-10053"	7790	120	"fauna"	"Bone (unidentified)"	-6233	-7181	-5.054849	43.018699	"Fuertes et al. 2010"	"Fuertes10"
"Saint-Antoine II"	"France"	"MN"	"phase 3"	"Poz-36666"	5210	40	"n/a"	NA	-3802	-4240	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 1"	"Poz-36643"	5520	40	"n/a"	NA	-4234	-4519	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 2"	"Poz-36642"	5260	40	"n/a"	NA	-3950	-4322	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 2"	"Poz-36646"	5360	40	"n/a"	NA	-3987	-4350	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 3"	"Poz-36644"	5200	40	"n/a"	NA	-3799	-4237	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 2"	"Poz-36685"	5280	40	"n/a"	NA	-3958	-4327	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 2"	"Poz-36641"	5250	40	"n/a"	NA	-3946	-4319	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 2"	"Poz-36686"	5330	35	"n/a"	NA	-3981	-4334	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 4 (et 5?)"	"Poz-36647"	5100	35	"n/a"	NA	-3710	-4040	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 2"	"Poz-36645"	5370	35	"n/a"	NA	-3998	-4348	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 3"	"Poz-36665"	5160	35	"n/a"	NA	-3788	-4225	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Saint-Antoine II"	"France"	"MN"	"phase 1"	"Poz-36640"	5410	40	"n/a"	NA	-4043	-4440	3.985613	43.652182	"Furestier et al. 2012"	"Furestier12"
"Lumentxa"	"Spain"	"UN"	"IIB"	"Beta-493405"	4780	30	"bone (human)"	"Homo sapiens"	-3374	-3659	-2.5012599	43.3609536	"García-Sagastibeltza et al. 2020"	"Garcia20"
"Lumentxa"	"Spain"	"LMEN"	"III"	"CNA 5114.1.1"	6110	35	"bone (human)"	"Homo sapiens"	-4841	-5223	-2.5012599	43.3609536	"García-Sagastibeltza et al. 2020"	"Garcia20"
"Lumentxa"	"Spain"	"UN"	"IIB"	"CNA 5113.1.1"	4810	35	"bone (human)"	"Homo sapiens"	-3376	-3707	-2.5012599	43.3609536	"García-Sagastibeltza et al. 2020"	"Garcia20"
"Cueva de Nerja"	"Spain"	"EN"	"NM-7"	"OxA-26081"	6219	33	"fauna"	"Ovis aries"	-4997	-5320	-3.844529	36.762871	"García Borja et al. 2014"	"GarciaBorja14"
"Cueva de Nerja"	"Spain"	"EN"	"NM-5"	"OxA-26077"	5998	31	"fauna"	"Ovis/Capra"	-4723	-5049	-3.844529	36.762871	"García Borja et al. 2014"	"GarciaBorja14"
"Cueva de Nerja"	"Spain"	"EN"	"NV-2"	"MAMS-20437"	6185	21	"fauna"	"Ovis/Capra"	-4999	-5295	-3.844529	36.762871	"García Borja et al. 2014"	"GarciaBorja14"
"Cueva de Nerja"	"Spain"	"EN"	"NM-6"	"OxA-26079"	6207	32	"fauna"	"Ovis aries"	-4993	-5315	-3.844529	36.762871	"García Borja et al. 2014"	"GarciaBorja14"
"Cueva de Nerja"	"Spain"	"EN"	"NM-5"	"Beta-284147"	6070	40	"cereal"	"Hordeum vulgare"	-4786	-5215	-3.844529	36.762871	"García Borja et al. 2014"	"GarciaBorja14"
"Cueva de Nerja"	"Spain"	"EN"	"NM-10"	"OxA-26085"	6342	37	"fauna"	"Ovis/Capra"	-5207	-5476	-3.844529	36.762871	"García Borja et al. 2014"	"GarciaBorja14"
"Cueva de Nerja"	"Spain"	"EN"	"NV-3"	"Beta-369357"	6300	40	"fauna"	"Ovis aries"	-5052	-5470	-3.844529	36.762871	"García Borja et al. 2014"	"GarciaBorja14"
